	Ticker	Report Date	Fiscal Year	Revenue	Cost of Revenue	Operating Income (Loss)	Operating Expenses	Depreciation & Amortization	EBITDA	account_number	organization	authority_types	sectors	primary_industry	primary_questionnaire_sector
3591	NOW	2018-12-31	2018	2608816000.0	-622658000.0	-42426000.0	-2028584000.0	149604000.0	107178000.0	45120.0	ServiceNow Inc	 Investor, Supply Chain	 IT & software development	Services	General
3592	NOW	2019-12-31	2019	3460437000.0	-796645000.0	42123000.0	-2621669000.0	252114000.0	294237000.0	45120.0	ServiceNow Inc	 Investor, Supply Chain	 IT & software development	Services	General
3593	NP	2017-12-31	2017	979900000.0	-781200000.0	102400000.0	-96300000.0	33300000.0	135700000.0						
3594	NP	2018-12-31	2018	1034900000.0	-851500000.0	83000000.0	-100400000.0	36100000.0	119100000.0						
3595	NP	2019-12-31	2019	938500000.0	-755100000.0	84500000.0	-98900000.0	38900000.0	123400000.0						
3596	NPS	2017-12-31	2017	38567000.0	-30889000.0	-830000.0	-8508000.0	526000.0	-304000.0						
3597	NPTN	2017-12-31	2017	292894000.0	-231415000.0	-49493000.0	-110972000.0	28350000.0	-21143000.0						
3598	NPTN	2018-12-31	2018	322540000.0	-256367000.0	-35251000.0	-101424000.0	31105000.0	-4146000.0						
3599	NPTN	2019-12-31	2019	356804000.0	-267991000.0	-14787000.0	-103600000.0	30788000.0	16001000.0						
3600	NRG	2017-12-31	2017	10629000000.0	-7536000000.0	1063000000.0	-2030000000.0	1056000000.0	2119000000.0	13562.0	NRG Energy Inc	 Investor	 Energy utility networks, Renewable power generation, Thermal power generation	Power generation	Electric utilities
3601	NRG	2018-12-31	2018	9478000000.0	-7108000000.0	1150000000.0	-1220000000.0	459000000.0	1609000000.0	13562.0	NRG Energy Inc	 Investor	 Energy utility networks, Renewable power generation, Thermal power generation	Power generation	Electric utilities
3602	NRG	2019-12-31	2019	9821000000.0	-7303000000.0	1318000000.0	-1200000000.0	373000000.0	1691000000.0	13562.0	NRG Energy Inc	 Investor	 Energy utility networks, Renewable power generation, Thermal power generation	Power generation	Electric utilities
3603	NSC	2017-12-31	2017	10551000000.0	-5910000000.0	3586000000.0	-1055000000.0	1059000000.0	4645000000.0	13425.0	Norfolk Southern Corp.	 Investor, Supply Chain	 Rail transport	Transportation services	Transport services
3604	NSC	2018-12-31	2018	11458000000.0	-6397000000.0	3959000000.0	-1102000000.0	1104000000.0	5063000000.0	13425.0	Norfolk Southern Corp.	 Investor, Supply Chain	 Rail transport	Transportation services	Transport services
3605	NSC	2019-12-31	2019	11296000000.0	-6169000000.0	3989000000.0	-1138000000.0	1139000000.0	5128000000.0	13425.0	Norfolk Southern Corp.	 Investor, Supply Chain	 Rail transport	Transportation services	Transport services
3606	NSHI	2017-12-31	2017	142078000.0	-75545000.0	16413000.0	-50120000.0	105459000.0	121872000.0						
3607	NSHI	2018-12-31	2018	303302000.0	-188761000.0	-6982000.0	-121523000.0	107133000.0	100151000.0						
3608	NSHI	2019-12-31	2019	300881000.0	0.0	35917000.0	-264964000.0	70989000.0	106906000.0						
3609	NSPR	2017-12-31	2017	2761000.0	-2176000.0	-8232000.0	-8817000.0	178000.0	-8054000.0						
3610	NSPR	2018-12-31	2018	3601000.0	-2606000.0	-7611000.0	-8606000.0	152000.0	-7459000.0						
3611	NSPR	2019-12-31	2019	3721000.0	-2965000.0	-9816000.0	-10572000.0	158000.0	-9658000.0						
3612	NSSC	2017-06-30	2017	87374000.0	-57796000.0	6378000.0	-23200000.0	1374000.0	7752000.0						
3613	NSSC	2018-06-30	2018	91746000.0	-53751000.0	8414000.0	-29581000.0	1409000.0	9823000.0						
3614	NSSC	2019-06-30	2019	102932000.0	-59042000.0	13466000.0	-30424000.0	1409000.0	14875000.0						
3615	NSSC	2020-06-30	2020	101359000.0	-57767000.0	10813000.0	-32779000.0	1495000.0	12308000.0						
3616	NSSI	2017-12-31	2017	16451000.0	0.0	6014000.0	-10437000.0	206000.0	6220000.0						
3617	NSSI	2018-12-31	2018	22106000.0	0.0	9167000.0	-12939000.0	290000.0	9457000.0						
3618	NSSI	2019-12-31	2019	3037000.0	0.0	-2354000.0	-5391000.0	285000.0	-2069000.0						
3619	NTAP	2017-04-30	2017	5491000000.0	-2127000000.0	663000000.0	-2701000000.0	226000000.0	889000000.0	13024.0	NetApp Inc.	 Investor, Supply Chain	 Electrical & electronic equipment, IT & software development, Specialized professional services	Manufacturing	General
3620	NTAP	2018-04-30	2018	5919000000.0	-2210000000.0	940000000.0	-2769000000.0	198000000.0	1138000000.0	13024.0	NetApp Inc.	 Investor, Supply Chain	 Electrical & electronic equipment, IT & software development, Specialized professional services	Manufacturing	General
3621	NTAP	2019-04-30	2019	6146000000.0	-2201000000.0	1183000000.0	-2762000000.0	197000000.0	1380000000.0	13024.0	NetApp Inc.	 Investor, Supply Chain	 Electrical & electronic equipment, IT & software development, Specialized professional services	Manufacturing	General
3622	NTAP	2020-04-30	2020	5412000000.0	-1789000000.0	928000000.0	-2695000000.0	193000000.0	1121000000.0	13024.0	NetApp Inc.	 Investor, Supply Chain	 Electrical & electronic equipment, IT & software development, Specialized professional services	Manufacturing	General
3623	NTGR	2017-12-31	2017	1039169000.0	-731453000.0	42798000.0	-264918000.0	22529000.0	65327000.0	13042.0	Netgear	 Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3624	NTGR	2018-12-31	2018	1058816000.0	-717118000.0	40927000.0	-300771000.0	18851000.0	59778000.0	13042.0	Netgear	 Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3625	NTGR	2019-12-31	2019	998763000.0	-704535000.0	26188000.0	-268040000.0	19406000.0	45594000.0	13042.0	Netgear	 Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3626	NTNX	2017-07-31	2017	766869000.0	-327331000.0	-426951000.0	-866489000.0	38399000.0	-388552000.0						
3627	NTNX	2018-07-31	2018	1155457000.0	-386030000.0	-280408000.0	-1049835000.0	50302000.0	-230106000.0						
3628	NTNX	2019-07-31	2019	1236143000.0	-304128000.0	-598041000.0	-1530056000.0	77612000.0	-520429000.0						
3629	NTNX	2020-07-31	2020	1307682000.0	-286689000.0	-828921000.0	-1849914000.0	93773000.0	-735148000.0						
3630	NTRA	2017-12-31	2017	210939000.0	-139596000.0	-134027000.0	-205370000.0	7143000.0	-126884000.0						
3631	NTRA	2018-12-31	2018	257654000.0	-166055000.0	-114628000.0	-206227000.0	7501000.0	-107127000.0						
3632	NTRA	2019-12-31	2019	302328000.0	-175470000.0	-130675000.0	-257533000.0	7730000.0	-122945000.0						
3633	NTRI	2017-12-31	2017	696957000.0	-321210000.0	83411000.0	-292336000.0	15082000.0	98493000.0						
3634	NTRI	2018-12-31	2018	691039000.0	-325235000.0	74023000.0	-291781000.0	15875000.0	89898000.0						
3635	NUAN	2017-09-30	2017	1939362000.0	-853800000.0	51969000.0	-1033593000.0	234413000.0	286382000.0						
3636	NUAN	2018-09-30	2018	2051661000.0	-873570000.0	83997000.0	-1094094000.0	210316000.0	294313000.0						
3637	NUAN	2019-09-30	2019	1823092000.0	-779919000.0	132672000.0	-910501000.0	158790000.0	291462000.0						
3638	NUE	2017-12-31	2017	20252393000.0	-17682986000.0	1881876000.0	-687531000.0	727061000.0	2608937000.0						
3639	NUE	2018-12-31	2018	25067279000.0	-20771871000.0	3434686000.0	-860722000.0	719637000.0	4154323000.0						
3640	NUE	2019-12-31	2019	22588858000.0	-19909773000.0	1967837000.0	-711248000.0	734653000.0	2702490000.0						
3641	NUVA	2017-12-31	2017	1026685000.0	-268441000.0	120273000.0	-637971000.0	121176000.0	241449000.0						
3642	NUVA	2018-12-31	2018	1101714000.0	-311159000.0	102354000.0	-688201000.0	129765000.0	232119000.0						
3643	NUVA	2019-12-31	2019	1168070000.0	-312357000.0	121055000.0	-734658000.0	135593000.0	256648000.0						
3644	NVAX	2017-12-31	2017	31176000.0	0.0	-171710000.0	-202886000.0	9817000.0	-161893000.0						
3645	NVAX	2018-12-31	2018	34288000.0	0.0	-173918000.0	-208206000.0	8159000.0	-165759000.0						
3646	NVAX	2019-12-31	2019	18662000.0	0.0	-129597000.0	-148259000.0	5676000.0	-123921000.0						
3647	NVCR	2017-12-31	2017	177026000.0	-55609000.0	-39328000.0	-160745000.0	7677000.0	-31651000.0						
3648	NVCR	2018-12-31	2018	248069000.0	-80048000.0	-33672000.0	-201693000.0	9006000.0	-24666000.0						
3649	NVCR	2019-12-31	2019	351318000.0	-88606000.0	-914000.0	-263626000.0	8460000.0	7546000.0						
3650	NVDA	2018-01-31	2017	9714000000.0	-3892000000.0	3210000000.0	-2612000000.0	199000000.0	3409000000.0	13604.0	NVIDIA Corporation	 Investor, Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3651	NVDA	2019-01-31	2018	11716000000.0	-4545000000.0	3804000000.0	-3367000000.0	262000000.0	4066000000.0	13604.0	NVIDIA Corporation	 Investor, Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3652	NVDA	2020-01-31	2019	10918000000.0	-4150000000.0	2846000000.0	-3922000000.0	381000000.0	3227000000.0	13604.0	NVIDIA Corporation	 Investor, Supply Chain	 Electrical & electronic equipment	Manufacturing	General
3653	NVEC	2018-03-31	2017	29863881.0	-6274744.0	18450627.0	-5138510.0	979652.0	19430279.0						
3654	NVEC	2019-03-31	2018	26472337.0	-5216112.0	15924562.0	-5331663.0	705197.0	16629759.0						
3655	NVEC	2020-03-31	2019	25412163.0	-4889295.0	15514786.0	-5008082.0	549969.0	16064755.0						
3656	NVR	2017-12-31	2017	6305840000.0	-4990378000.0	854662000.0	-460800000.0	22667000.0	877329000.0						
3657	NVR	2018-12-31	2018	7163674000.0	-5692127000.0	958835000.0	-512712000.0	20168000.0	979003000.0						
3658	NVR	2019-12-31	2019	7388664000.0	-5849862000.0	1011397000.0	-527405000.0	20818000.0	1032215000.0						
3659	NVTA	2017-12-31	2017	68221000.0	-50142000.0	-121279000.0	-139358000.0	9181000.0	-112098000.0						
3660	NVTA	2018-12-31	2018	147699000.0	-80105000.0	-122557000.0	-190151000.0	13540000.0	-109017000.0						
3661	NVTA	2019-12-31	2019	216824000.0	-118103000.0	-244112000.0	-342833000.0	16206000.0	-227906000.0						
3662	NWE	2017-12-31	2017	1305652000.0	-410349000.0	261415000.0	-633888000.0	166137000.0	427552000.0						
3663	NWE	2018-12-31	2018	1192009000.0	-272883000.0	266272000.0	-652854000.0	174476000.0	440748000.0						
3664	NWE	2019-12-31	2019	1257910000.0	-318020000.0	276850000.0	-663040000.0	172923000.0	449773000.0						
3665	NWL	2017-12-31	2017	14742200000.0	-9652900000.0	1420200000.0	-3669100000.0	635600000.0	2055800000.0	13121.0	Newell Brands	 Investor, Supply Chain	 Leisure & home manufacturing, Metal products manufacturing	Manufacturing	General
3666	NWL	2018-12-31	2018	8630900000.0	-5622100000.0	574000000.0	-2434800000.0	433900000.0	1007900000.0	13121.0	Newell Brands	 Investor, Supply Chain	 Leisure & home manufacturing, Metal products manufacturing	Manufacturing	General
3667	NWL	2019-12-31	2019	9714900000.0	-6495500000.0	768400000.0	-2451000000.0	446000000.0	1214400000.0	13121.0	Newell Brands	 Investor, Supply Chain	 Leisure & home manufacturing, Metal products manufacturing	Manufacturing	General
3668	NWPX	2017-12-31	2017	132780000.0	-126965000.0	-8328000.0	-14143000.0	6060000.0	-2268000.0						
3669	NWPX	2018-12-31	2018	172149000.0	-160053000.0	-4567000.0	-16663000.0	8767000.0	4200000.0						
3670	NWPX	2019-12-31	2019	279317000.0	-232133000.0	28689000.0	-18495000.0	12391000.0	41080000.0						
3671	NWS	2017-06-30	2017	8139000000.0	-4529000000.0	436000000.0	-3174000000.0	449000000.0	885000000.0						
3672	NWS	2018-06-30	2018	9024000000.0	-4903000000.0	600000000.0	-3521000000.0	472000000.0	1072000000.0						
3673	NWS	2019-06-30	2019	10074000000.0	-5622000000.0	585000000.0	-3867000000.0	659000000.0	1244000000.0						
3674	NWS	2020-06-30	2020	9008000000.0	-5000000000.0	369000000.0	-3639000000.0	644000000.0	1013000000.0						
3675	NWY	2018-01-31	2017	926868000.0	-644041000.0	6928000.0	-275899000.0	19483000.0	26411000.0						
3676	NWY	2019-01-31	2018	893224000.0	-614212000.0	6471000.0	-272541000.0	21356000.0	27827000.0						
3677	NWY	2020-01-31	2019	826990000.0	-594890000.0	-41356000.0	-273456000.0	20113000.0	-21243000.0						
3678	NX	2017-10-31	2017	866555000.0	-672162000.0	38917000.0	-155476000.0	57495000.0	96412000.0						
3679	NX	2018-10-31	2018	889785000.0	-696567000.0	37861000.0	-155357000.0	51822000.0	89683000.0						
3680	NX	2019-10-31	2019	893841000.0	-694420000.0	48543000.0	-150878000.0	49586000.0	98129000.0						
3681	NXST	2017-12-31	2017	2431966000.0	-993405000.0	481014000.0	-957547000.0	260158000.0	741172000.0						
3682	NXST	2018-12-31	2018	2766696000.0	-1117917000.0	748309000.0	-900470000.0	259195000.0	1007504000.0						
3683	NXST	2019-12-31	2019	3039324000.0	-1348632000.0	552001000.0	-1138691000.0	323692000.0	875693000.0						
3684	NYT	2017-12-31	2017	1675639000.0	-615406000.0	187508000.0	-872725000.0	61871000.0	249379000.0						
3685	NYT	2018-12-31	2018	1748598000.0	-654176000.0	194671000.0	-899751000.0	59011000.0	253682000.0						
3686	NYT	2019-12-31	2019	1812184000.0	-706355000.0	179590000.0	-926239000.0	60661000.0	240251000.0						
3687	O	2017-12-31	2017	1215768000.0	0.0	589054000.0	-626714000.0	498788000.0	1087842000.0						
3688	O	2018-12-31	2018	1327838000.0	0.0	637584000.0	-690254000.0	539780000.0	1177364000.0						
3689	O	2019-12-31	2019	1491591000.0	0.0	742562000.0	-749029000.0	593961000.0	1336523000.0						
3690	OA	2017-12-31	2017	4764000000.0	-3699000000.0	529000000.0	-536000000.0	155000000.0	684000000.0						
3691	OC	2017-12-31	2017	6384000000.0	-4815000000.0	797000000.0	-772000000.0	371000000.0	1168000000.0	14132.0	Owens Corning	 Investor, Supply Chain	 Other materials	Materials	General
3692	OC	2018-12-31	2018	7057000000.0	-5425000000.0	807000000.0	-825000000.0	433000000.0	1240000000.0	14132.0	Owens Corning	 Investor, Supply Chain	 Other materials	Materials	General
3693	OC	2019-12-31	2019	7160000000.0	-5551000000.0	787000000.0	-822000000.0	457000000.0	1244000000.0	14132.0	Owens Corning	 Investor, Supply Chain	 Other materials	Materials	General
3694	OCC	2017-10-31	2017	64092848.0	-43294921.0	-1317012.0	-22114939.0	1675519.0	358507.0						
3695	OCC	2018-10-31	2018	87828590.0	-59955390.0	1740374.0	-26132826.0	1817597.0	3557971.0						
3696	OCC	2019-10-31	2019	71324446.0	-53019699.0	-5161701.0	-23466448.0	1720562.0	-3441139.0						
3697	ODFL	2017-12-31	2017	3358112000.0	0.0	575886000.0	-2782226000.0	205763000.0	781649000.0						
3698	ODFL	2018-12-31	2018	4043695000.0	0.0	817051000.0	-3226644000.0	230357000.0	1047408000.0						
3699	ODFL	2019-12-31	2019	4109111000.0	0.0	818706000.0	-3290405000.0	253681000.0	1072387000.0						
3700	ODP	2017-12-31	2017	10240000000.0	-7779000000.0	439000000.0	-2022000000.0	159000000.0	598000000.0						
3701	ODP	2018-12-31	2018	11015000000.0	-8464000000.0	358000000.0	-2193000000.0	192000000.0	550000000.0						
3702	ODP	2019-12-31	2019	10647000000.0	-8183000000.0	363000000.0	-2101000000.0	204000000.0	567000000.0						
3703	ODT	2017-12-31	2017	-197346003.4421257	197346003.4421257	-32744000.0	-32744000.0	20000.0	-32724000.0						
3704	ODT	2018-12-31	2018	-547028849.7563248	547028849.7563248	-90764000.0	-90764000.0	350000.0	-90414000.0						
3705	ODT	2019-12-31	2019	-692675793.293535	692675793.293535	-114930000.0	-114930000.0	381000.0	-114549000.0						
3706	OFLX	2017-12-31	2017	101799000.0	-40033000.0	24217000.0	-37549000.0	502000.0	24719000.0						
3707	OFLX	2018-12-31	2018	108313000.0	-42217000.0	26366000.0	-39730000.0	543000.0	26909000.0						
3708	OFLX	2019-12-31	2019	111360000.0	-40873000.0	21922000.0	-48565000.0	719000.0	22641000.0						
3709	OGE	2017-12-31	2017	2261100000.0	-897600000.0	528000000.0	-835500000.0	280900000.0	808900000.0	13813.0	OGE Energy Corp.	 Investor	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
3710	OGE	2018-12-31	2018	2270300000.0	-892500000.0	494200000.0	-883600000.0	321600000.0	815800000.0	13813.0	OGE Energy Corp.	 Investor	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
3711	OGE	2019-12-31	2019	2231600000.0	-786900000.0	507700000.0	-937000000.0	355000000.0	862700000.0	13813.0	OGE Energy Corp.	 Investor	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
3712	OGS	2017-12-31	2017	1539633000.0	-614501000.0	299476000.0	-625656000.0	151889000.0	451365000.0						
3713	OGS	2018-12-31	2018	1633731000.0	-714636000.0	288429000.0	-630666000.0	160086000.0	448515000.0						
3714	OGS	2019-12-31	2019	1652730000.0	-687974000.0	295258000.0	-669498000.0	180395000.0	475653000.0						
3715	OHI	2017-12-31	2017	908385000.0	0.0	558531000.0	-349854000.0	287591000.0	846122000.0						
3716	OHI	2018-12-31	2018	881682000.0	0.0	530206000.0	-351476000.0	281279000.0	811485000.0						
3717	OHI	2019-12-31	2019	928830000.0	0.0	554345000.0	-374485000.0	301683000.0	856028000.0						
3718	OI	2017-12-31	2017	6869000000.0	-5736000000.0	571000000.0	-562000000.0	387000000.0	958000000.0						
3719	OI	2018-12-31	2018	6877000000.0	-5594000000.0	730000000.0	-553000000.0	388000000.0	1118000000.0						
3720	OI	2019-12-31	2019	6691000000.0	-5483000000.0	701000000.0	-507000000.0	390000000.0	1091000000.0						
3721	OII	2017-12-31	2017	1921507000.0	-1726897000.0	10656000.0	-183954000.0	213519000.0	224175000.0						
3722	OII	2018-12-31	2018	1909482000.0	-1780256000.0	-69033000.0	-198259000.0	293590000.0	224557000.0						
3723	OII	2019-12-31	2019	2048124000.0	-1949880000.0	-116647000.0	-214891000.0	263427000.0	146780000.0						
3724	OKE	2017-12-31	2017	12173907000.0	-9538045000.0	1395941000.0	-1239921000.0	406335000.0	1802276000.0	13849.0	Oneok Inc.	 Investor	 Oil & gas storage & transportation	Fossil Fuels	Oil & gas
3725	OKE	2018-12-31	2018	12593196000.0	-9422708000.0	1834863000.0	-1335625000.0	428557000.0	2263420000.0	13849.0	Oneok Inc.	 Investor	 Oil & gas storage & transportation	Fossil Fuels	Oil & gas
3726	OKE	2019-12-31	2019	10164367000.0	-6788040000.0	1916928000.0	-1459399000.0	476535000.0	2393463000.0	13849.0	Oneok Inc.	 Investor	 Oil & gas storage & transportation	Fossil Fuels	Oil & gas
3727	OKTA	2018-01-31	2017	256547000.0	-80755000.0	-111852000.0	-287644000.0	7001000.0	-104851000.0						
3728	OKTA	2019-01-31	2018	399254000.0	-113421000.0	-119622000.0	-405455000.0	8001000.0	-111621000.0						
3729	OKTA	2020-01-31	2019	586067000.0	-159382000.0	-185832000.0	-612517000.0	17815000.0	-168017000.0						
3730	OLED	2017-12-31	2017	923670182.309121	-642739182.309121	153257000.0	-127674000.0	26902000.0	180159000.0						
3731	OLED	2018-12-31	2018	386923285.94493735	-193050285.94493735	64199000.0	-129674000.0	30574000.0	94773000.0						
3732	OLED	2019-12-31	2019	995505236.518341	-665702236.518341	165176000.0	-164627000.0	34418000.0	199594000.0						
3733	OLLI	2018-02-28	2017	1077032000.0	-645385000.0	135756000.0	-295891000.0	12261000.0	148017000.0						
3734	OLLI	2019-02-28	2018	1241377000.0	-743726000.0	162054000.0	-335597000.0	14343000.0	176397000.0						
3735	OLLI	2020-02-29	2019	1408199000.0	-852610000.0	171855000.0	-383734000.0	17543000.0	189398000.0						
3736	OLN	2017-12-31	2017	6268400000.0	-5539600000.0	381400000.0	-347400000.0	558900000.0	940300000.0						
3737	OLN	2018-12-31	2018	6946100000.0	-5822100000.0	699800000.0	-424200000.0	601400000.0	1301200000.0						
3738	OLN	2019-12-31	2019	6110000000.0	-5439200000.0	254300000.0	-416500000.0	597400000.0	851700000.0						
3739	OMC	2017-12-31	2017	15273600000.0	-12468000000.0	2083800000.0	-721800000.0	282100000.0	2365900000.0	13884.0	Omnicom Group Inc.	 Investor, Supply Chain	 Web & marketing services	Services	General
3740	OMC	2018-12-31	2018	15468600000.0	-12615700000.0	2133500000.0	-719400000.0	264000000.0	2397500000.0	13884.0	Omnicom Group Inc.	 Investor, Supply Chain	 Web & marketing services	Services	General
3741	OMC	2019-12-31	2019	14953700000.0	-12194000000.0	2122300000.0	-637400000.0	231500000.0	2353800000.0	13884.0	Omnicom Group Inc.	 Investor, Supply Chain	 Web & marketing services	Services	General
3742	OMCL	2017-12-31	2017	716165000.0	-394077000.0	5754000.0	-316334000.0	51511000.0	57265000.0						
3743	OMCL	2018-12-31	2018	787309000.0	-414979000.0	44392000.0	-327938000.0	51350000.0	95742000.0						
